customerid,credit,current_account,duration,previous_credit,purpose,amount,value_saving_stocks,tenure,install_rate,marital_status_sex,debtor_guarantors,living_at_current_address,valueable_assets,age,other_credits,apartment_type,credits_at_bank,occupation,num_dependents,broadband,foreign_worker
1347,good,more_than_200_DM,<06,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,from_4_to_7_years,from_20_to_35_percent,female_single,none,from_1_to_4_years,not_available_or_no_assets,from_26_to_39,no_further_running_credits,free_apartment,one,skilled_worker,three_or_more,no,yes
1348,bad,no_running_account,from_06_to_12,problematic_running_account,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,male_divorced_or_separated,none,less_than_1_year,house_or_land,from_26_to_39,no_further_running_credits,owner_occupied_flat,one,skilled_worker,three_or_more,no,yes
1349,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,less_than_1_year,from_20_to_35_percent,female_not_single_or_male_single,none,from_1_to_4_years,saving_contract_or_life_insurance,from_26_to_39,at_other_banks,rented_flat,one,skilled_worker,three_or_more,no,yes
1350,good,no_balance_or_debit,from_18_to_24,no_problems_current_credit_at_bank,used_car,from_1.5K_to_2.5K,more_than_1000_DM,less_than_1_year,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,car_or_other,from_26_to_39,at_other_banks,rented_flat,one,unskilled_with_permanent_residence,three_or_more,no,yes
1351,good,no_balance_or_debit,from_18_to_24,no_problems_current_credit_at_bank,business,from_2.5K_to_5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_35_percent,male_married_or_widowed,none,from_4_to_7_years,saving_contract_or_life_insurance,from_26_to_39,at_other_banks,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1352,good,more_than_200_DM,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_2.5K_to_5K,not_available_or_no_savings,less_than_1_year,less_than_20_percent,female_not_single_or_male_single,none,less_than_1_year,house_or_land,from_26_to_39,no_further_running_credits,rented_flat,one,executive,three_or_more,yes,yes
1353,good,more_than_200_DM,from_24_to_30,paid_back_previous_credits_at_this_bank,furniture,from_2.5K_to_5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1354,good,no_balance_or_debit,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_2.5K_to_5K,less_than_100_DM,less_than_1_year,from_20_to_35_percent,male_married_or_widowed,none,less_than_1_year,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1355,good,no_running_account,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_2.5K_to_5K,from_500_to_1000_DM,less_than_1_year,less_than_20_percent,female_not_single_or_male_single,none,from_1_to_4_years,saving_contract_or_life_insurance,from_26_to_39,at_other_banks,rented_flat,one,skilled_worker,three_or_more,no,yes
1356,bad,no_running_account,from_06_to_12,paid_back_previous_credits_at_this_bank,other,from_2.5K_to_5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_25_percent,female_not_single_or_male_single,Co-Applicant,from_1_to_4_years,not_available_or_no_assets,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1357,good,more_than_200_DM,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,other,from_2.5K_to_5K,more_than_1000_DM,from_1_to_4_years,from_20_to_25_percent,male_married_or_widowed,none,from_1_to_4_years,house_or_land,from_26_to_39,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1358,good,no_running_account,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_2.5K_to_5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_35_percent,male_married_or_widowed,Co-Applicant,from_1_to_4_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,up_to_two,no,yes
1359,bad,no_running_account,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,other,from_2.5K_to_5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_25_percent,female_not_single_or_male_single,none,from_1_to_4_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,yes,yes
1360,good,no_balance_or_debit,from_30_to_36,problematic_running_account,radio_television,from_2.5K_to_5K,more_than_1000_DM,less_than_1_year,from_20_to_25_percent,female_not_single_or_male_single,none,from_1_to_4_years,house_or_land,from_26_to_39,at_other_banks,rented_flat,one,unemployed_or_unskilled_with_no_permanent_residence,three_or_more,no,yes
1361,bad,more_than_200_DM,from_18_to_24,hesitant_pmt_of_previous_credit,other,from_5K_to_7.5K,more_than_1000_DM,from_1_to_4_years,more_than_35_percent,female_not_single_or_male_single,none,more_than_7_years,car_or_other,from_26_to_39,at_other_banks,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1362,bad,no_running_account,from_30_to_36,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_5K_to_7.5K,not_available_or_no_savings,from_4_to_7_years,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1363,good,no_running_account,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_5K_to_7.5K,not_available_or_no_savings,unemployed,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,house_or_land,from_26_to_39,no_further_running_credits,owner_occupied_flat,one,executive,three_or_more,yes,yes
1364,bad,no_running_account,from_30_to_36,no_problems_current_credit_at_bank,repair,from_5K_to_7.5K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,male_married_or_widowed,none,from_4_to_7_years,car_or_other,from_26_to_39,at_department_stores,rented_flat,one,skilled_worker,three_or_more,yes,yes
1365,good,more_than_200_DM,from_36_to_42,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_5K_to_7.5K,more_than_1000_DM,from_4_to_7_years,from_20_to_35_percent,female_single,none,more_than_7_years,car_or_other,from_26_to_39,no_further_running_credits,free_apartment,one,skilled_worker,three_or_more,yes,yes
1366,good,no_balance_or_debit,from_18_to_24,paid_back_previous_credits_at_this_bank,new_car,from_7.5K_to_10K,from_500_to_1000_DM,more_than_7_years,from_20_to_35_percent,female_not_single_or_male_single,none,more_than_7_years,house_or_land,from_26_to_39,no_further_running_credits,free_apartment,one,skilled_worker,three_or_more,no,yes
1367,bad,no_balance_or_debit,from_30_to_36,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_7.5K_to_10K,less_than_100_DM,less_than_1_year,less_than_20_percent,male_married_or_widowed,Co-Applicant,less_than_1_year,house_or_land,from_26_to_39,no_further_running_credits,free_apartment,one,executive,three_or_more,yes,yes
1368,bad,no_balance_or_debit,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,business,from_10K_to_15K,not_available_or_no_savings,from_1_to_4_years,from_20_to_35_percent,male_married_or_widowed,Co-Applicant,from_4_to_7_years,saving_contract_or_life_insurance,from_26_to_39,at_other_banks,rented_flat,two_or_three,executive,three_or_more,yes,yes
1369,bad,no_running_account,from_42_to_48,hesitant_pmt_of_previous_credit,retraining,from_10K_to_15K,not_available_or_no_savings,more_than_7_years,from_20_to_35_percent,male_married_or_widowed,none,more_than_7_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,free_apartment,two_or_three,skilled_worker,three_or_more,no,yes
1370,bad,no_balance_or_debit,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,household_appliances,from_0.5K_to_1K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1371,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_0.5K_to_1K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,not_available_or_no_assets,from_26_to_39,at_other_banks,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1372,bad,no_balance_or_debit,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_0.5K_to_1K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,female_not_single_or_male_single,none,less_than_1_year,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1373,good,more_than_200_DM,from_12_to_18,no_problems_current_credit_at_bank,used_car,from_0.5K_to_1K,from_500_to_1000_DM,from_4_to_7_years,from_20_to_25_percent,female_not_single_or_male_single,none,from_1_to_4_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1374,good,more_than_200_DM,from_12_to_18,paid_back_previous_credits_at_this_bank,other,from_1K_to_1.5K,not_available_or_no_savings,less_than_1_year,less_than_20_percent,female_not_single_or_male_single,none,less_than_1_year,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1375,bad,no_balance_or_debit,from_12_to_18,paid_back_previous_credits_at_this_bank,other,from_1K_to_1.5K,not_available_or_no_savings,more_than_7_years,from_20_to_25_percent,male_married_or_widowed,Guarantor,from_4_to_7_years,not_available_or_no_assets,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1376,good,more_than_200_DM,from_06_to_12,paid_back_previous_credits_at_this_bank,other,from_1K_to_1.5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_25_percent,male_married_or_widowed,none,less_than_1_year,not_available_or_no_assets,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1377,good,no_running_account,from_18_to_24,paid_back_previous_credits_at_this_bank,other,from_1.5K_to_2.5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,female_single,none,from_4_to_7_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1378,good,no_running_account,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_1.5K_to_2.5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_35_percent,female_not_single_or_male_single,Co-Applicant,from_4_to_7_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1379,good,more_than_200_DM,<06,paid_back_previous_credits_at_this_bank,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,more_than_7_years,from_20_to_35_percent,female_single,none,from_1_to_4_years,not_available_or_no_assets,from_26_to_39,no_further_running_credits,free_apartment,two_or_three,skilled_worker,three_or_more,no,yes
1380,good,more_than_200_DM,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,other,from_1.5K_to_2.5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_35_percent,female_single,none,from_1_to_4_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,one,executive,three_or_more,yes,yes
1381,bad,no_running_account,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,unemployed,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,saving_contract_or_life_insurance,from_26_to_39,at_department_stores,rented_flat,one,executive,up_to_two,no,yes
1382,bad,more_than_200_DM,from_12_to_18,paid_back_previous_credits_at_this_bank,repair,from_1.5K_to_2.5K,less_than_100_DM,from_1_to_4_years,less_than_20_percent,female_not_single_or_male_single,none,from_1_to_4_years,not_available_or_no_assets,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1383,bad,no_balance_or_debit,from_24_to_30,no_problems_current_credit_at_bank,furniture,from_1.5K_to_2.5K,less_than_100_DM,less_than_1_year,less_than_20_percent,male_married_or_widowed,none,from_4_to_7_years,house_or_land,from_26_to_39,at_department_stores,rented_flat,two_or_three,executive,three_or_more,no,yes
1384,good,no_balance_or_debit,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,other,from_1.5K_to_2.5K,not_available_or_no_savings,from_4_to_7_years,from_20_to_25_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_26_to_39,no_further_running_credits,free_apartment,one,skilled_worker,up_to_two,yes,yes
1385,good,no_balance_or_debit,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_1.5K_to_2.5K,more_than_1000_DM,from_1_to_4_years,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1386,good,more_than_200_DM,from_18_to_24,paid_back_previous_credits_at_this_bank,used_car,from_1.5K_to_2.5K,not_available_or_no_savings,from_4_to_7_years,from_20_to_35_percent,male_married_or_widowed,none,from_1_to_4_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,unskilled_with_permanent_residence,three_or_more,no,yes
1387,good,no_balance_or_debit,<06,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,less_than_1_year,less_than_20_percent,female_single,none,from_4_to_7_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,free_apartment,one,executive,three_or_more,yes,yes
1388,good,no_running_account,from_06_to_12,paid_back_previous_credits_at_this_bank,other,from_1.5K_to_2.5K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1389,good,no_running_account,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,other,from_1.5K_to_2.5K,less_than_100_DM,from_4_to_7_years,less_than_20_percent,male_married_or_widowed,none,from_4_to_7_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,rented_flat,one,executive,up_to_two,yes,yes
1390,good,more_than_200_DM,from_24_to_30,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1.5K_to_2.5K,from_100_to_500_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,saving_contract_or_life_insurance,from_26_to_39,at_other_banks,rented_flat,one,executive,three_or_more,no,yes
1391,good,no_balance_or_debit,from_30_to_36,no_problems_current_credit_at_bank,other,from_2.5K_to_5K,less_than_100_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,from_4_to_7_years,house_or_land,from_26_to_39,no_further_running_credits,owner_occupied_flat,one,skilled_worker,three_or_more,no,yes
1392,good,no_balance_or_debit,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_2.5K_to_5K,less_than_100_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_26_to_39,no_further_running_credits,owner_occupied_flat,one,skilled_worker,three_or_more,no,yes
